group_id,point_id,robot_x,robot_y,robot_theta,tcp_x_mm,tcp_y_mm,tcp_z_mm,tcp_rx_deg,tcp_ry_deg,tcp_rz_deg,world_x,world_y,world_z
118,38,-2.045,-2.780279,-89.5021,2.1739,1457.5984,-353.2467,-179.2316,-0.9458,-0.0115,1.344591385,2.002106468,0.601128759
118,39,-2.045,-2.780279,-89.5021,2.2672,1427.1019,-353.7039,-179.0419,-0.9255,-0.0158,1.375117975,2.002167404,0.600621012
118,40,-2.045,-2.780279,-89.5021,2.3726,1396.5875,-354.2538,-178.8427,-0.9003,-0.0174,1.405666399,2.002238423,0.60005554
118,41,-2.045,-2.780279,-89.5021,2.4283,1366.0074,-354.955,-178.6238,-0.8644,-0.0211,1.436267693,2.002339474,0.599348125
118,42,-2.045,-2.780279,-89.5021,2.5197,1335.4518,-355.7035,-178.4126,-0.8273,-0.0232,1.466847424,2.002442331,0.598569509
118,43,-2.045,-2.780279,-89.5021,2.7156,1304.7625,-356.612,-178.1404,-0.7672,-0.0265,1.49758731,2.002612438,0.597632336
118,44,-2.045,-2.780279,-89.5021,2.7912,1274.2306,-357.5943,-177.9311,-0.7221,-0.0258,1.528155647,2.002736481,0.596633689
118,45,-2.045,-2.780279,-89.5021,3.1086,1243.3231,-358.7909,-177.5848,-0.6248,-0.0289,1.559102981,2.003008676,0.595436918
118,46,-2.045,-2.780279,-89.5021,3.1553,1212.8339,-360.0186,-177.3904,-0.5766,-0.0255,1.589621985,2.003141069,0.59419733
118,47,-2.045,-2.780279,-89.5021,1.9934,1182.0764,-361.4694,-177.0766,-1.0314,-0.0528,1.620453701,2.00187393,0.592700031
118,48,-2.045,-2.780279,-89.5021,0.6507,1151.2809,-363.0922,-176.7501,-1.5557,-0.0894,1.65131411,2.000412813,0.591034934
118,49,-2.045,-2.780279,-89.5021,0.8761,1120.7584,-365.0234,-176.5166,-1.4525,-0.0896,1.681898554,2.000691769,0.589074023
118,50,-2.045,-2.780279,-89.5021,1.2611,1100.6852,-366.2798,-176.6106,-1.2995,-0.0771,1.701879989,2.001116836,0.587860202
118,51,-2.045,-2.780279,-89.5021,34.2467,1099.7292,-365.9333,-176.6228,-0.1318,-0.0039,1.702893873,2.034357912,0.588220439
118,52,-2.045,-2.780279,-89.5021,33.9013,1129.446,-364.2127,-176.5108,-0.2761,-0.0177,1.673268764,2.033972543,0.589992583
118,53,-2.045,-2.780279,-89.5021,33.5261,1160.47,-362.3871,-176.9261,-0.424,-0.0234,1.642166211,2.033560576,0.591843256
118,54,-2.045,-2.780279,-89.5021,33.274,1191.2719,-360.7986,-177.2472,-0.5266,-0.0257,1.61131313,2.033278975,0.593439078
118,55,-2.045,-2.780279,-89.5021,32.9153,1222.3013,-359.3864,-177.6604,-0.6386,-0.024,1.580199575,2.032960601,0.594885098
118,56,-2.045,-2.780279,-89.5021,32.8588,1252.697,-358.0636,-177.8156,-0.6916,-0.0265,1.549785013,2.032823023,0.596194551
118,57,-2.045,-2.780279,-89.5021,33.6493,1283.5424,-356.9407,-178.1429,-0.3648,-0.0096,1.518893813,2.033727502,0.597344056
118,58,-2.045,-2.780279,-89.5021,35.9719,1313.5659,-356.0036,-178.1679,0.4953,0.0146,1.488844749,2.036124881,0.598320201
118,59,-2.045,-2.780279,-89.5021,36.3631,1344.3698,-355.1892,-178.4645,0.6562,0.0183,1.45802032,2.036582816,0.599123773
118,60,-2.045,-2.780279,-89.5021,36.3527,1374.6655,-354.5179,-178.5932,0.6392,0.0148,1.42767895,2.036536804,0.599849559
118,61,-2.045,-2.780279,-89.5021,36.1907,1405.4358,-353.9041,-178.8813,0.5974,0.0124,1.396878358,2.03641726,0.600457647
118,62,-2.045,-2.780279,-89.5021,36.2354,1435.8154,-353.2992,-178.9892,0.5815,0.0099,1.366559877,2.036384818,0.600980242
118,63,-2.045,-2.780279,-89.5021,36.1618,1466.4423,-352.9668,-179.2576,0.5523,0.008,1.335833882,2.036305366,0.601404856
118,64,-2.045,-2.780279,-89.5021,36.0775,1496.7904,-352.5895,-179.3599,0.5464,0.0085,1.305532222,2.036285274,0.601737044
118,65,-2.045,-2.780279,-89.5021,36.0751,1527.4358,-352.411,-179.6304,0.5307,0.0038,1.274792434,2.036239637,0.601977899
118,66,-2.045,-2.780279,-89.5021,36.0822,1557.7181,-352.2551,-179.7171,0.5266,0.0029,1.244539389,2.036232873,0.602097636
118,67,-2.045,-2.780279,-89.5021,36.0645,1588.0964,-352.1381,-179.8485,0.5239,0.0021,1.21417094,2.0362224,0.602218318
118,68,-2.045,-2.780279,-89.5021,66.1085,1581.5804,-352.4366,-179.9234,0.5188,0.0055,1.220618576,2.066215747,0.60192116
118,69,-2.045,-2.780279,-89.5021,66.0189,1551.108,-352.5656,-179.7624,0.532,0.0044,1.251065233,2.066229249,0.601795084
118,70,-2.045,-2.780279,-89.5021,66.0327,1520.6949,-352.712,-179.6207,0.5359,0.0054,1.281468171,2.066240015,0.601674523
118,71,-2.045,-2.780279,-89.5021,66.1056,1490.1697,-353.0123,-179.4318,0.5485,0.0051,1.311995533,2.066271809,0.601380853
118,72,-2.045,-2.780279,-89.5021,66.1402,1459.7039,-353.3025,-179.2519,0.5581,0.007,1.342492105,2.066305177,0.6010405
118,73,-2.045,-2.780279,-89.5021,66.1604,1429.1677,-353.8108,-179.0645,0.5784,0.0119,1.373018409,2.066360592,0.60056563
118,74,-2.045,-2.780279,-89.5021,66.2424,1398.6914,-354.3043,-178.8796,0.5979,0.0106,1.403525366,2.066415949,0.600028193
118,75,-2.045,-2.780279,-89.5021,66.2917,1368.1562,-354.9356,-178.6627,0.6277,0.016,1.434116168,2.066501167,0.599362264
118,76,-2.045,-2.780279,-89.5021,66.3971,1337.6377,-355.6501,-178.4621,0.6566,0.0175,1.464666359,2.066581206,0.59861601
118,77,-2.045,-2.780279,-89.5021,66.4714,1306.9618,-356.5424,-178.2049,0.7034,0.0232,1.495372756,2.066712545,0.59772735
118,78,-2.045,-2.780279,-89.5021,66.587,1276.4003,-357.4873,-177.99,0.7392,0.0263,1.525956556,2.066813772,0.596761033
118,79,-2.045,-2.780279,-89.5021,66.7802,1245.5931,-358.5871,-177.6484,0.8164,0.0333,1.556874275,2.067021639,0.595604052
118,80,-2.045,-2.780279,-89.5021,66.8432,1215.0581,-359.7695,-177.4344,0.8519,0.0396,1.587447153,2.067128327,0.594402668
118,81,-2.045,-2.780279,-89.5021,67.1062,1183.9779,-361.2141,-177.0164,0.9531,0.0515,1.618578346,2.067412762,0.592939903
118,82,-2.045,-2.780279,-89.5021,67.2572,1153.4028,-362.6763,-176.781,0.9986,0.0566,1.649203108,2.067540246,0.591456264
118,83,-2.045,-2.780279,-89.5021,66.4167,1122.6635,-364.445,-176.4827,0.6816,0.0432,1.679988614,2.06665848,0.589673529
118,84,-2.045,-2.780279,-89.5021,64.2557,1098.6517,-365.8905,-176.6188,-0.1412,-0.01,1.703924344,2.064357912,0.588236264
118,85,-2.045,-2.780279,-89.5021,97.7103,1097.8499,-366.5866,-176.6724,1.2047,0.0766,1.704791256,2.098097182,0.587570776
118,86,-2.045,-2.780279,-89.5021,97.4815,1127.3363,-364.8816,-176.4789,1.1039,0.0676,1.675386755,2.097830459,0.589299943
118,87,-2.045,-2.780279,-89.5021,97.1711,1158.2687,-363.0834,-176.875,0.986,0.053,1.644354904,2.097497018,0.591161022
118,88,-2.045,-2.780279,-89.5021,96.9698,1189.1399,-361.5452,-177.2205,0.9087,0.0446,1.61343023,2.097285969,0.592713615
118,89,-2.045,-2.780279,-89.5021,96.7861,1219.9962,-360.1117,-177.5523,0.8362,0.0349,1.582530626,2.097075673,0.59414203
118,90,-2.045,-2.780279,-89.5021,96.6506,1250.6783,-358.8516,-177.8242,0.7767,0.0292,1.551802057,2.096911519,0.595427838
118,91,-2.045,-2.780279,-89.5021,96.534,1281.4551,-357.7663,-178.1236,0.7204,0.0217,1.520982301,2.096757955,0.596522469
118,92,-2.045,-2.780279,-89.5021,96.3941,1312.0029,-356.6992,-178.3158,0.68,0.0209,1.490451713,2.096648578,0.597551092
118,93,-2.045,-2.780279,-89.5021,96.3179,1342.7418,-355.8875,-178.607,0.638,0.0151,1.459653142,2.096529434,0.59838863
118,94,-2.045,-2.780279,-89.5021,96.2672,1373.1282,-355.098,-178.7455,0.6122,0.0129,1.429271675,2.096462978,0.599176095
118,95,-2.045,-2.780279,-89.5021,96.1593,1403.74,-354.5732,-179.0225,0.5839,0.0102,1.398528897,2.096377596,0.599802839
118,96,-2.045,-2.780279,-89.5021,96.1504,1434.1255,-353.9462,-179.1339,0.566,0.0089,1.368202045,2.096335935,0.600365508
118,97,-2.045,-2.780279,-89.5021,96.085,1464.7855,-353.5305,-179.3885,0.5459,0.0068,1.337495586,2.096280227,0.600805695
118,98,-2.045,-2.780279,-89.5021,96.0096,1495.1003,-353.2217,-179.5144,0.5387,0.0082,1.307152326,2.09625646,0.601161684
118,99,-2.045,-2.780279,-89.5021,96.0773,1525.707,-352.9397,-179.7354,0.5284,0.0024,1.276531437,2.09623157,0.601417687
118,100,-2.045,-2.780279,-89.5021,95.9705,1556.1039,-352.8336,-179.8817,0.5245,0.0052,1.246126158,2.096219736,0.601544249
118,101,-2.045,-2.780279,-89.5021,96.0433,1586.411,-352.6498,-179.977,0.5218,0.0008,1.215847782,2.096211072,0.601671169
118,102,-2.045,-2.780279,-89.5021,130.3193,1583.2941,-353.4579,-179.7957,2.1938,0.0168,1.218929775,2.130850892,0.600976078
118,103,-2.045,-2.780279,-89.5021,130.3869,1553.0465,-353.5164,-179.7136,2.1883,0.0112,1.24914861,2.130854282,0.600862637
118,104,-2.045,-2.780279,-89.5021,130.39,1522.7743,-353.67,-179.6394,2.1911,0.0135,1.279367443,2.130857672,0.600748897
118,105,-2.045,-2.780279,-89.5021,130.4033,1492.092,-353.8927,-179.3767,2.2,0.023,1.310096547,2.130885487,0.600495621
118,106,-2.045,-2.780279,-89.5021,130.4654,1461.8308,-354.1774,-179.2797,2.204,0.0252,1.340359388,2.130895747,0.600178924
118,107,-2.045,-2.780279,-89.5021,130.4295,1431.1702,-354.5518,-179.0194,2.22,0.0392,1.371078372,2.130941905,0.599755695
118,108,-2.045,-2.780279,-89.5021,130.472,1400.8409,-355.0984,-178.9216,2.227,0.0409,1.401358665,2.130958063,0.599254559
118,109,-2.045,-2.780279,-89.5021,129.2606,1370.1923,-355.5729,-178.641,1.7711,0.0438,1.432121071,2.129697317,0.598701217
118,110,-2.045,-2.780279,-89.5021,127.1931,1340.0759,-356.2935,-178.6113,0.9743,0.0239,1.462203011,2.127474477,0.597997763
118,111,-2.045,-2.780279,-89.5021,126.4631,1309.3444,-357.1284,-178.3217,0.6747,0.0185,1.492994969,2.126642704,0.59712068
118,112,-2.045,-2.780279,-89.5021,126.4415,1279.0095,-358.1839,-178.2063,0.7063,0.0235,1.52330773,2.126712657,0.596088191
118,113,-2.045,-2.780279,-89.5021,126.5913,1248.0734,-359.3119,-177.8348,0.7724,0.0303,1.55431786,2.126898333,0.594931527
118,114,-2.045,-2.780279,-89.5021,126.6971,1217.6979,-360.5991,-177.6846,0.8084,0.0332,1.584709648,2.127003018,0.593616792
118,115,-2.045,-2.780279,-89.5021,126.9244,1186.6329,-362.0452,-177.256,0.8964,0.0446,1.615862754,2.12724893,0.592138379
118,116,-2.045,-2.780279,-89.5021,127.1108,1155.8337,-363.6306,-176.9312,0.9718,0.0546,1.646722233,2.127459515,0.590517122
118,117,-2.045,-2.780279,-89.5021,127.3533,1124.8734,-365.4952,-176.5394,1.0693,0.0672,1.677753649,2.127732248,0.588607323
118,118,-2.045,-2.780279,-89.5021,127.7055,1096.7971,-367.234,-176.6678,1.2001,0.0717,1.70580302,2.128097182,0.586886172
