group_id,point_id,x,y,z,rx,ry,rz,speed,comment
118,118,1.70580302,2.128097182,0.586886172,-1.570805071,0.009021528,3.140628836,80,
117,1,1.706814784,2.158097182,0.586201569,-1.570821015,0.00907214,3.138877463,80,
117,2,1.677026141,2.157671127,0.588139651,-1.570849503,0.009161825,3.135793444,80,
117,3,1.645718826,2.159617893,0.59000184,-1.570881691,0.009313274,3.132438572,80,
117,4,1.615628301,2.160972728,0.591416453,-1.570902083,0.009442518,3.130394678,80,
117,5,1.584568902,2.161303776,0.592775065,-1.570950067,0.009813462,3.125942483,80,
117,6,1.554057917,2.161259016,0.593962988,-1.570971158,0.010018179,3.124150051,80,
117,7,1.523083147,2.161155447,0.595033863,-1.571033032,0.010605062,3.119295602,80,
117,8,1.492514037,2.161104348,0.595974664,-1.571059607,0.010888837,3.117432959,80,
117,9,1.461819354,2.161039422,0.59678421,-1.570908235,0.003761579,3.110354298,80,
117,10,1.431289143,2.160997045,0.597500552,-1.570503406,-0.00800739,3.105867048,80,
117,11,1.400718725,2.160952961,0.598100599,-1.570328743,-0.010901091,3.09867883,80,
117,12,1.370245809,2.160923186,0.598611821,-1.570332231,-0.010173626,3.09596726,80,
117,13,1.339733957,2.16089282,0.599034064,-1.57037192,-0.008185237,3.089737516,80,
117,14,1.309285943,2.160875035,0.599356149,-1.570409899,-0.006882203,3.085471736,80,
117,15,1.278768794,2.160856917,0.599607979,-1.570494109,-0.004899934,3.079941055,80,
117,16,1.248433934,2.160851732,0.59972228,-1.570624711,-0.002699867,3.078113602,80,
117,17,1.217986944,2.160843232,0.599839788,-1.570624711,-0.002699867,3.078113602,80,
117,18,1.216432372,2.190840827,0.598706833,-1.571520931,0.012416272,3.082777608,80,
117,19,1.246716965,2.190846529,0.598588776,-1.571610552,0.016100595,3.091078439,80,
117,20,1.277154798,2.190854139,0.598471197,-1.571522814,0.015335708,3.094296823,80,
117,21,1.307662548,2.19086725,0.598231737,-1.571363406,0.013915254,3.100876176,80,
117,22,1.338048041,2.190883065,0.597900697,-1.571296809,0.013261703,3.103900069,80,
117,23,1.36865068,2.190911582,0.597489912,-1.571192621,0.012250896,3.109262138,80,
117,24,1.399014877,2.190937662,0.59696476,-1.571141297,0.01170887,3.112160264,80,
117,25,1.429672493,2.190980277,0.596378322,-1.571073146,0.011029602,3.116504143,80,
117,26,1.460121416,2.191020841,0.595641325,-1.57103134,0.010586791,3.119415522,80,
117,27,1.490820439,2.191076633,0.594850929,-1.570986009,0.010155862,3.122928542,80,
117,28,1.521409309,2.191136439,0.593879061,-1.570950093,0.009813716,3.125940261,80,
117,29,1.552169014,2.191207088,0.592838139,-1.570916592,0.009542775,3.128999458,80,
117,30,1.582933585,2.191287064,0.591603303,-1.57088356,0.009325189,3.132250171,80,
117,31,1.6138665,2.191385223,0.590234367,-1.570855186,0.009179604,3.135185071,80,
117,32,1.644767807,2.191473675,0.5887068,-1.57083116,0.009104185,3.137768112,80,
117,33,1.675923022,2.19162735,0.586912636,-1.570805467,0.00902279,3.1405852,80,
117,34,1.705631608,2.191744034,0.585122953,-1.570779609,0.00904277,-3.139750475,80,
117,35,1.708031592,2.19175346,0.584978356,-1.570753993,0.009127076,-3.136957003,80,
117,36,1.709019563,2.22175346,0.583605786,-1.570730507,0.00919423,-3.134436922,80,
117,37,1.67916118,2.221583422,0.585430233,-1.570697979,0.009392673,-3.13113065,80,
117,38,1.648057384,2.221463463,0.587275983,-1.570665876,0.009600863,-3.128014883,80,
117,39,1.61712778,2.22136705,0.588839817,-1.570628162,0.009946687,-3.12470073,80,
117,40,1.585996811,2.221257544,0.590249647,-1.570589368,0.010292029,-3.121502233,80,
117,41,1.555538032,2.221201597,0.591499782,-1.570538144,0.010823674,-3.117762102,80,
117,42,1.52456332,2.221113008,0.592589158,-1.570486578,0.01132279,-3.114265797,80,
117,43,1.494218253,2.221074469,0.593563445,-1.570409556,0.012141793,-3.109767114,80,
117,44,1.4633528,2.221005099,0.594398373,-1.57034144,0.012772569,-3.106022007,80,
117,45,1.433074647,2.220978711,0.59513402,-1.570212833,0.014067857,-3.100146015,80,
