group_id,point_id,q1,q2,q3,q4,q5,q6,is_discontinuous
104,127,-2.07868206505325,0.141871531015441,1.54720241082902,-3.13530773391957,-0.477702741813962,-0.945883637942325,0
104,128,-2.06727549257222,0.061919308524803,1.58158907457494,-2.98729199454452,-0.502210957355448,-0.953734711470495,0
104,129,-2.04909467359326,-0.034430233518392,1.62457344634919,-2.86707657878616,-0.560121396192508,-0.887460984659068,0
104,130,-1.94715613699859,-0.212008972162126,1.76924963248802,-3.08925005555561,-0.901629806303685,-0.473200836132485,0
104,131,-1.87151209961849,-0.298795118449081,1.76154621696405,-3.02777235658038,-1.0946412388305,-0.335999597981264,0
104,132,-1.86220454782512,-0.31009285201524,1.70344309202273,-2.93334274222099,-1.09326599871943,-0.327016101247206,0
104,133,-1.83013345033826,-0.323881082819906,1.65406688491877,-2.88615197005043,-1.16257375157883,-0.281897978232592,0
104,134,-1.81569430103187,-0.324714131363,1.59327216485421,-2.81852143137965,-1.18235911154466,-0.264224333382554,0
104,135,-1.80866564836467,-0.316504875570221,1.52852066609423,-2.75461791776599,-1.18120155046466,-0.256928150588269,0
104,136,-1.80201452060756,-0.304504707153077,1.46146183258704,-2.69452920636895,-1.18011427402458,-0.249958121215347,0
104,137,-1.79580535985042,-0.289830213587912,1.39061959471867,-2.63213140987621,-1.17881930351575,-0.243476639877309,0
104,138,-1.78856349875795,-0.273186281415082,1.31572180548852,-2.5674097682766,-1.18235136892456,-0.235404514692534,0
104,139,-1.77464330014536,-0.255749040592792,1.24119738200004,-2.51577133074247,-1.21107843578886,-0.217870017859923,0
104,140,-1.76220251296216,-0.234961381132933,1.15852486429543,-2.45290000221521,-1.23690732602203,-0.202681935894475,0
104,141,-1.75738377535152,-0.206110842262342,1.06949049121841,-2.38899965311133,-1.2366333512103,-0.197613638304502,0
104,142,-1.75279006114943,-0.173033728522539,0.97266474318417,-2.3212450773406,-1.23642318076019,-0.192775563946877,0
104,143,-1.74841235538161,-0.134072693011838,0.863220402806397,-2.2442121545733,-1.23624332298432,-0.188160566006127,0
104,144,-1.74426311332504,-0.087910760738937,0.743970326399465,-2.17025589972216,-1.23597616796696,-0.183778214475704,0
104,145,-1.74030825354958,-0.031124511660058,0.602569349106776,-2.08470663463139,-1.23570703071363,-0.179601771853155,0
104,146,-1.73653442308068,0.046287638590486,0.417060315276132,-1.97561336645204,-1.23543567662044,-0.175617128843589,0
104,147,-1.77799585749774,0.138070885117754,0.237636101824258,-1.84449060411123,-1.14825433782314,-0.227469887025112,0
104,148,-1.78774869800096,0.028938089295661,0.507831148672092,-2.01412065528023,-1.12694685191189,-0.240655119795811,0
104,149,-1.81052612178328,-0.12281300098418,0.899309771077885,-2.23932969959001,-1.10031608026317,-0.269601014817017,0
104,150,-1.81796161917861,-0.156810224066364,1.0038833895806,-2.31608452290062,-1.09507889098168,-0.278729062420905,0
104,151,-1.82650454972771,-0.184866843901548,1.09645644726698,-2.38290606301988,-1.08703404843046,-0.289553206310481,0
104,152,-1.8338157479173,-0.210618276524102,1.18014837003296,-2.43990534775706,-1.08540185102318,-0.298111274432578,0
104,153,-1.84125539716058,-0.233330347613233,1.25896331498815,-2.4956832648224,-1.08478620818762,-0.306645990618641,0
104,154,-1.84571803307772,-0.252273269696045,1.34096046249907,-2.57680778259823,-1.09606207666122,-0.309596263134766,0
104,155,-1.85414345560091,-0.267316329084687,1.41145654099252,-2.63422551656037,-1.09469316860289,-0.319247214272297,0
104,156,-1.93470055410094,-0.204080126804673,1.41588330184853,-2.57785512926613,-0.837056037454736,-0.495284371645166,0
104,157,-1.966422856695,-0.182568669018787,1.44304639625589,-2.55036911119771,-0.75692948622,-0.587543660974773,0
104,158,-2.01770522846461,-0.078382973256354,1.38828932117195,-2.42988276046583,-0.574905953955411,-0.864112795718331,0
104,159,-1.84138532910247,-0.253571201932916,1.56457336076587,-2.8687018325551,-1.30404029023298,-0.28064170751048,0
104,160,-1.97276673243925,-0.136948514809487,1.39822590704985,-2.6040767518537,-0.843138287435308,-0.547191752801546,0
104,161,-2.02073688746107,-0.004758918913227,1.15862670017754,-2.15745267209971,-0.568428510029128,-0.905557115828713,0
104,162,-2.00788730935368,-0.000491782876615,1.09937190473872,-2.11280924354076,-0.568910960646215,-0.875858967779033,0
104,163,-1.99277597216044,-0.010441121385657,1.04294844575116,-2.04589201008843,-0.589736114400068,-0.81544760380863,0
104,164,-1.98051394982623,0.003443310243608,0.971763563646523,-2.00796057428672,-0.593273686732955,-0.783272579815712,0
104,165,-1.96750141970647,0.016153629995929,0.895601028790562,-1.96240231780653,-0.60543180409908,-0.740218756205872,0
104,166,-1.95828730368119,0.048736745948433,0.795130431133822,-1.89702966005896,-0.597974521721245,-0.73028286990287,0
104,167,-1.94722211698577,0.07730746731746,0.67387818341047,-1.78166060790763,-0.606419598687535,-0.699490288507408,0
104,168,-1.93684359627547,0.124063973079795,0.543273893412465,-1.71742647705904,-0.611881695385367,-0.671648319879565,1
104,169,-1.77003488683147,0.193368607141772,0.209625541319579,-1.93427563526387,-1.3738487911978,-0.203244430414202,0
104,170,-1.79599732550724,0.091286054935278,0.463647705339119,-2.07108165586753,-1.28776540566978,-0.234690218679754,0
104,171,-1.79876472395185,0.021970489352933,0.632502471608298,-2.17225020221499,-1.2978327214566,-0.236884234559861,0
104,172,-1.80360129038681,-0.02949485996728,0.764959629354323,-2.25364513889687,-1.30040997366311,-0.24174333889127,0
104,173,-1.82048385720597,-0.06526818727721,0.870220037944662,-2.31044992390052,-1.25844222634401,-0.262774980345789,0
104,174,-1.84487682588416,-0.090100369524745,0.955264148899153,-2.34353317262035,-1.1910602436998,-0.295947977645215,0
104,175,-1.86975528082524,-0.109058203368707,1.03011805120243,-2.3671123893749,-1.12509622105963,-0.332663561723493,1
104,176,-1.91585884921703,-0.102612543504457,1.06833160012788,-2.32390121813051,-0.980969759762376,-0.419351079980297,0
104,177,-1.96009924776961,-0.079635691385378,1.09562326604712,-2.27548251374378,-0.841881186612319,-0.53283075026952,0
104,178,-1.96948424499054,-0.102740575444655,1.17478681086392,-2.3285481171474,-0.849471025150743,-0.542240762642198,0
104,179,-1.98265309707735,-0.118148595884773,1.24325569139921,-2.36715469794492,-0.844344723054276,-0.563885507987456,0
104,180,-2.02605598529446,-0.078594699523858,1.23894544432498,-2.25160643794889,-0.719395448552759,-0.726312432736957,0
104,181,-2.02109628320239,-0.122334340349953,1.34933724829137,-2.40541993090637,-0.797175983956004,-0.651068952829055,0
104,182,-2.01363282638733,-0.15629769792601,1.43957062626407,-2.5339565950481,-0.870832643702619,-0.592481576858726,0
105,1,-0.86809512475223,-0.284945345070484,1.29677839851677,-2.52597042915849,-1.5749223592972,0.701990080966991,0
105,2,-0.85056743274994,-0.290740804949556,1.38441030428995,-2.67581647460634,-1.57192908780267,0.72009384066112,1
105,3,-0.810527503387002,-0.149630824215064,1.47971177680132,-3.24965832230665,-1.66814987614263,0.715728942970976,1
